Timestamp(ms),Current(uA),D0-D7
1042.06,14103.027,00000000
1042.07,14245.006,00000000
1042.08,14103.027,00000000
1042.09,14339.720,00000000
1042.1,14150.341,00000000
1042.11,14008.437,00000000
1042.12,14055.726,00000000
1042.13,13913.895,00000000
1042.14,14008.437,00000000
1042.15,14245.006,00000000
1042.16,14245.006,00000000
1042.17,14197.667,00000000
1042.18,14150.341,00000000
1042.19,14103.027,00000000
1042.2,14245.006,00000000
1042.21,13913.895,00000000
1042.22,13866.643,00000000
1042.23,14339.720,00000000
1042.24,14434.482,00000000
1042.25,14197.667,00000000
1042.26,14150.341,00000000
1042.27,14055.726,00000000
1042.28,13913.895,00000000
1042.29,14245.006,00000000
1042.3,14197.667,00000000
1042.31,14055.726,00000000
1042.32,14150.341,00000000
1042.33,14245.006,00000000
1042.34,14387.095,00000000
1042.35,14150.341,00000000
1042.36,14150.341,00000000
1042.37,13772.175,00000000
1042.38,14055.726,00000000
1042.39,13961.159,00000000
1042.4,13913.895,00000000
1042.41,14008.437,00000000
1042.42,14150.341,00000000
1042.43,14387.095,00000000
1042.44,14292.356,00000000
1042.45,14197.667,00000000
1042.46,14055.726,00000000
1042.47,14197.667,00000000
1042.48,14150.341,00000000
1042.49,14103.027,00000000
1042.5,14245.006,00000000
1042.51,14055.726,00000000
1042.52,14197.667,00000000
1042.53,14197.667,00000000
1042.54,14150.341,00000000
1042.55,14339.720,00000000
1042.56,14008.437,00000000
1042.57,13913.895,00000000
1042.58,13913.895,00000000
1042.59,14150.341,00000000
1042.6,14103.027,00000000
1042.61,14055.726,00000000
1042.62,14197.667,00000000
1042.63,14055.726,00000000
1042.64,13913.895,00000000
1042.65,14197.667,00000000
1042.66,14197.667,00000000
1042.67,14055.726,00000000
1042.68,14055.726,00000000
1042.69,13913.895,00000000
1042.7,14055.726,00000000
1042.71,14055.726,00000000
1042.72,14245.006,00000000
1042.73,14197.667,00000000
1042.74,14434.482,00000000
1042.75,14103.027,00000000
1042.76,13961.159,00000000
1042.77,13772.175,00000000
1042.78,13866.643,00000000
1042.79,13819.402,00000000
1042.8,13677.756,00000000
1042.81,14055.726,00000000
1042.82,14055.726,00000000
1042.83,13866.643,00000000
1042.84,14197.667,00000000
1042.85,14055.726,00000000
1042.86,13772.175,00000000
1042.87,14197.667,00000000
1042.88,14008.437,00000000
1042.89,14008.437,00000000
1042.9,13913.895,00000000
1042.91,14197.667,00000000
1042.92,13866.643,00000000
1042.93,13819.402,00000000
1042.94,14008.437,00000000
1042.95,13819.402,00000000
1042.96,13819.402,00000000
1042.97,14103.027,00000000
1042.98,14008.437,00000000
1042.99,13913.895,00000000
1043,13961.159,00000000
1043.01,14055.726,00000000
1043.02,14008.437,00000000
1043.03,13866.643,00000000
1043.04,14055.726,00000000
1043.05,13819.402,00000000
1043.06,14245.006,00000000
1043.07,14150.341,00000000
1043.08,14008.437,00000000
1043.09,14055.726,00000000
1043.1,13913.895,00000000
1043.11,14150.341,00000000
1043.12,14245.006,00000000
1043.13,14339.720,00000000
1043.14,14103.027,00000000
1043.15,14197.667,00000000
1043.16,14150.341,00000000
1043.17,14103.027,00000000
1043.18,14008.437,00000000
1043.19,14245.006,00000000
1043.2,14197.667,00000000
1043.21,13961.159,00000000
1043.22,14150.341,00000000
1043.23,14103.027,00000000
1043.24,14339.720,00000000
1043.25,14245.006,00000000
1043.26,13866.643,00000000
1043.27,14103.027,00000000
1043.28,14055.726,00000000
1043.29,13819.402,00000000
1043.3,14103.027,00000000
1043.31,14150.341,00000000
1043.32,14008.437,00000000
1043.33,14150.341,00000000
1043.34,14150.341,00000000
1043.35,14008.437,00000000
1043.36,14197.667,00000000
1043.37,14150.341,00000000
1043.38,14292.356,00000000
1043.39,14197.667,00000000
1043.4,14197.667,00000000
1043.41,14292.356,00000000
1043.42,14103.027,00000000
1043.43,13961.159,00000000
1043.44,13724.959,00000000
1043.45,13913.895,00000000
1043.46,14292.356,00000000
1043.47,14245.006,00000000
1043.48,14103.027,00000000
1043.49,14008.437,00000000
1043.5,14103.027,00000000
1043.51,14292.356,00000000
1043.52,14150.341,00000000
1043.53,14008.437,00000000
1043.54,14008.437,00000000
1043.55,14150.341,00000000
1043.56,14292.356,00000000
1043.57,14339.720,00000000
1043.58,14197.667,00000000
1043.59,14150.341,00000000
1043.6,13866.643,00000000
1043.61,13724.959,00000000
1043.62,14008.437,00000000
1043.63,14150.341,00000000
1043.64,14008.437,00000000
1043.65,13866.643,00000000
1043.66,13866.643,00000000
1043.67,13866.643,00000000
1043.68,14008.437,00000000
1043.69,13961.159,00000000
1043.7,13866.643,00000000
1043.71,13819.402,00000000
1043.72,14150.341,00000000
1043.73,14339.720,00000000
1043.74,14387.095,00000000
1043.75,14055.726,00000000
1043.76,13819.402,00000000
1043.77,13913.895,00000000
1043.78,13866.643,00000000
1043.79,14103.027,00000000
1043.8,14387.095,00000000
1043.81,14245.006,00000000
1043.82,14245.006,00000000
1043.83,14245.006,00000000
1043.84,14150.341,00000000
1043.85,13913.895,00000000
1043.86,14150.341,00000000
1043.87,14055.726,00000000
1043.88,13961.159,00000000
1043.89,14387.095,00000000
1043.9,14197.667,00000000
1043.91,14197.667,00000000
1043.92,14103.027,00000000
1043.93,14008.437,00000000
1043.94,14245.006,00000000
1043.95,14197.667,00000000
1043.96,14245.006,00000000
1043.97,14103.027,00000000
1043.98,14008.437,00000000
1043.99,13961.159,00000000
1044,14197.667,00000000
1044.01,14197.667,00000000
1044.02,14103.027,00000000
1044.03,14150.341,00000000
1044.04,13819.402,00000000
1044.05,14150.341,00000000
1044.06,14008.437,00000000
1044.07,14245.006,00000000
1044.08,14008.437,00000000
1044.09,13866.643,00000000
1044.1,14008.437,00000000
1044.11,14292.356,00000000
1044.12,14529.294,00000000
1044.13,14150.341,00000000
1044.14,14245.006,00000000
1044.15,14055.726,00000000
1044.16,13913.895,00000000
1044.17,14055.726,00000000
1044.18,13913.895,00000000
1044.19,14055.726,00000000
1044.2,14197.667,00000000
1044.21,14292.356,00000000
1044.22,14434.482,00000000
1044.23,13913.895,00000000
1044.24,13961.159,00000000
1044.25,14245.006,00000000
1044.26,14387.095,00000000
1044.27,14434.482,00000000
1044.28,14197.667,00000000
1044.29,14008.437,00000000
1044.3,13866.643,00000000
1044.31,14150.341,00000000
1044.32,14008.437,00000000
1044.33,14245.006,00000000
1044.34,14103.027,00000000
1044.35,14245.006,00000000
1044.36,14055.726,00000000
1044.37,14150.341,00000000
1044.38,14245.006,00000000
1044.39,14055.726,00000000
1044.4,14055.726,00000000
1044.41,14150.341,00000000
1044.42,14197.667,00000000
1044.43,14245.006,00000000
1044.44,14008.437,00000000
1044.45,13819.402,00000000
1044.46,14197.667,00000000
1044.47,14292.356,00000000
1044.48,17541.041,00000000
1044.49,17444.680,00000000
1044.5,16963.613,00000000
1044.51,16915.574,00000000
1044.52,17059.729,00000000
1044.53,17059.729,00000000
1044.54,17155.893,00000000
1044.55,17059.729,00000000
1044.56,17203.992,00000000
1044.57,17203.992,00000000
1044.58,17107.805,00000000
1044.59,17107.805,00000000
1044.6,17348.367,00000000
1044.61,17300.230,00000000
1044.62,17396.518,00000000
1044.63,17589.238,00000000
1044.64,14292.356,00000000
1044.65,14150.341,00000000
1044.66,14055.726,00000000
1044.67,14055.726,00000000
1044.68,14055.726,00000000
1044.69,14197.667,00000000
1044.7,13961.159,00000000
1044.71,14055.726,00000000
1044.72,14197.667,00000000
1044.73,14292.356,00000000
1044.74,14292.356,00000000
1044.75,14245.006,00000000
1044.76,14103.027,00000000
1044.77,14103.027,00000000
1044.78,13913.895,00000000
1044.79,14008.437,00000000
1044.8,14292.356,00000000
1044.81,14245.006,00000000
1044.82,14150.341,00000000
1044.83,14150.341,00000000
1044.84,14339.720,00000000
1044.85,14292.356,00000000
1044.86,14245.006,00000000
1044.87,14292.356,00000000
1044.88,14245.006,00000000
1044.89,14245.006,00000000
1044.9,14055.726,00000000
1044.91,14197.667,00000000
1044.92,14055.726,00000000
1044.93,14197.667,00000000
1044.94,14339.720,00000000
1044.95,14103.027,00000000
1044.96,14008.437,00000000
1044.97,14150.341,00000000
1044.98,14150.341,00000000
1044.99,13913.895,00000000
1045,14055.726,00000000
1045.01,14008.437,00000000
1045.02,14150.341,00000000
1045.03,14387.095,00000000
1045.04,14434.482,00000000
1045.05,14150.341,00000000
1045.06,14150.341,00000000
1045.07,14434.482,00000000
1045.08,14055.726,00000000
1045.09,14008.437,00000000
1045.1,13961.159,00000000
1045.11,14245.006,00000000
1045.12,14245.006,00000000
1045.13,14150.341,00000000
1045.14,14103.027,00000000
1045.15,14055.726,00000000
1045.16,14292.356,00000000
1045.17,14055.726,00000000
1045.18,14150.341,00000000
1045.19,14055.726,00000000
1045.2,14103.027,00000000
1045.21,14150.341,00000000
1045.22,14245.006,00000000
1045.23,14197.667,00000000
1045.24,14103.027,00000000
1045.25,14197.667,00000000
1045.26,14245.006,00000000
1045.27,14292.356,00000000
1045.28,14008.437,00000000
1045.29,14055.726,00000000
1045.3,14008.437,00000000
1045.31,14008.437,00000000
1045.32,13961.159,00000000
1045.33,14055.726,00000000
1045.34,13913.895,00000000
1045.35,14008.437,00000000
1045.36,14339.720,00000000
1045.37,14103.027,00000000
1045.38,14150.341,00000000
1045.39,14197.667,00000000
1045.4,14055.726,00000000
1045.41,14103.027,00000000
1045.42,14292.356,00000000
1045.43,14245.006,00000000
1045.44,14245.006,00000000
1045.45,14055.726,00000000
1045.46,14055.726,00000000
1045.47,13913.895,00000000
1045.48,14055.726,00000000
1045.49,13961.159,00000000
1045.5,14008.437,00000000
1045.51,14008.437,00000000
1045.52,14197.667,00000000
1045.53,14103.027,00000000
1045.54,14150.341,00000000
1045.55,14008.437,00000000
1045.56,14339.720,00000000
1045.57,14150.341,00000000
1045.58,14197.667,00000000
1045.59,14197.667,00000000
1045.6,14103.027,00000000
1045.61,13961.159,00000000
1045.62,14103.027,00000000
1045.63,14008.437,00000000
1045.64,14150.341,00000000
1045.65,14150.341,00000000
1045.66,14055.726,00000000
1045.67,14197.667,00000000
1045.68,14434.482,00000000
1045.69,14292.356,00000000
1045.7,13913.895,00000000
1045.71,14055.726,00000000
1045.72,14055.726,00000000
1045.73,13961.159,00000000
1045.74,14245.006,00000000
1045.75,14150.341,00000000
1045.76,13961.159,00000000
1045.77,14103.027,00000000
1045.78,14103.027,00000000
1045.79,14197.667,00000000
1045.8,14103.027,00000000
1045.81,14150.341,00000000
1045.82,14245.006,00000000
1045.83,14150.341,00000000
1045.84,14103.027,00000000
1045.85,14103.027,00000000
1045.86,14055.726,00000000
1045.87,14008.437,00000000
1045.88,13961.159,00000000
1045.89,14292.356,00000000
1045.9,14245.006,00000000
1045.91,14055.726,00000000
1045.92,14103.027,00000000
1045.93,14103.027,00000000
1045.94,13913.895,00000000
1045.95,14245.006,00000000
1045.96,14150.341,00000000
1045.97,14103.027,00000000
1045.98,14245.006,00000000
1045.99,14150.341,00000000
1046,13913.895,00000000
1046.01,14292.356,00000000
1046.02,14197.667,00000000
1046.03,14055.726,00000000
1046.04,14150.341,00000000
1046.05,14055.726,00000000
1046.06,14387.095,00000000
1046.07,14339.720,00000000
1046.08,14245.006,00000000
1046.09,14008.437,00000000
1046.1,13913.895,00000000
1046.11,13819.402,00000000
1046.12,14055.726,00000000
1046.13,14245.006,00000000
1046.14,14150.341,00000000
1046.15,14245.006,00000000
1046.16,14197.667,00000000
1046.17,14197.667,00000000
1046.18,14197.667,00000000
1046.19,14103.027,00000000
1046.2,14055.726,00000000
1046.21,14103.027,00000000
1046.22,14339.720,00000000
1046.23,14103.027,00000000
1046.24,14150.341,00000000
1046.25,14008.437,00000000
1046.26,14055.726,00000000
1046.27,14055.726,00000000
1046.28,14197.667,00000000
1046.29,14150.341,00000000
1046.3,14055.726,00000000
1046.31,14103.027,00000000
1046.32,14150.341,00000000
1046.33,14008.437,00000000
1046.34,14008.437,00000000
1046.35,14008.437,00000000
1046.36,14245.006,00000000
1046.37,14197.667,00000000
1046.38,14103.027,00000000
1046.39,14197.667,00000000
1046.4,13961.159,00000000
1046.41,14055.726,00000000
1046.42,13819.402,00000000
1046.43,13913.895,00000000
1046.44,14103.027,00000000
1046.45,14055.726,00000000
1046.46,14055.726,00000000
1046.47,14103.027,00000000
1046.48,13866.643,00000000
1046.49,14103.027,00000000
1046.5,14150.341,00000000
1046.51,14103.027,00000000
1046.52,14197.667,00000000
1046.53,14197.667,00000000
1046.54,14245.006,00000000
1046.55,14245.006,00000000
1046.56,14197.667,00000000
1046.57,14387.095,00000000
1046.58,14197.667,00000000
1046.59,14292.356,00000000
1046.6,14245.006,00000000
1046.61,14103.027,00000000
1046.62,13866.643,00000000
1046.63,13866.643,00000000
1046.64,13724.959,00000000
1046.65,14008.437,00000000
1046.66,14150.341,00000000
1046.67,14150.341,00000000
1046.68,14292.356,00000000
1046.69,14197.667,00000000
1046.7,13866.643,00000000
1046.71,14103.027,00000000
1046.72,14387.095,00000000
1046.73,14197.667,00000000
1046.74,14339.720,00000000
1046.75,14481.882,00000000
1046.76,14292.356,00000000
1046.77,13913.895,00000000
1046.78,14055.726,00000000
1046.79,14197.667,00000000
1046.8,14055.726,00000000
1046.81,13913.895,00000000
1046.82,13913.895,00000000
1046.83,14103.027,00000000
1046.84,14103.027,00000000
1046.85,14292.356,00000000
1046.86,14197.667,00000000
1046.87,14150.341,00000000
1046.88,14197.667,00000000
1046.89,14055.726,00000000
1046.9,14292.356,00000000
1046.91,14292.356,00000000
1046.92,14292.356,00000000
1046.93,14245.006,00000000
1046.94,14055.726,00000000
1046.95,14055.726,00000000
1046.96,14008.437,00000000
1046.97,13819.402,00000000
1046.98,14055.726,00000000
1046.99,14008.437,00000000
1047,14292.356,00000000
1047.01,14150.341,00000000
1047.02,14150.341,00000000
1047.03,13961.159,00000000
1047.04,14197.667,00000000
1047.05,13961.159,00000000
1047.06,14245.006,00000000
1047.07,14245.006,00000000
1047.08,14150.341,00000000
1047.09,14197.667,00000000
1047.1,14197.667,00000000
1047.11,14197.667,00000000
1047.12,14008.437,00000000
1047.13,14339.720,00000000
1047.14,13961.159,00000000
1047.15,13819.402,00000000
1047.16,13961.159,00000000
1047.17,13913.895,00000000
1047.18,13961.159,00000000
1047.19,14055.726,00000000
1047.2,14197.667,00000000
1047.21,14103.027,00000000
1047.22,14008.437,00000000
1047.23,13961.159,00000000
1047.24,14008.437,00000000
1047.25,14008.437,00000000
1047.26,14055.726,00000000
1047.27,14103.027,00000000
1047.28,14197.667,00000000
1047.29,14292.356,00000000
1047.3,14150.341,00000000
1047.31,14197.667,00000000
1047.32,14197.667,00000000
1047.33,14245.006,00000000
1047.34,14197.667,00000000
1047.35,14197.667,00000000
1047.36,14055.726,00000000
1047.37,14245.006,00000000
1047.38,14103.027,00000000
1047.39,13819.402,00000000
1047.4,13866.643,00000000
1047.41,13866.643,00000000
1047.42,14339.720,00000000
1047.43,14292.356,00000000
1047.44,14387.095,00000000
1047.45,14197.667,00000000
1047.46,14008.437,00000000
1047.47,14008.437,00000000
1047.48,14055.726,00000000
1047.49,14150.341,00000000
1047.5,14103.027,00000000
1047.51,14150.341,00000000
1047.52,14292.356,00000000
1047.53,14339.720,00000000
1047.54,14103.027,00000000
1047.55,14150.341,00000000
1047.56,14197.667,00000000
1047.57,14245.006,00000000
1047.58,14150.341,00000000
1047.59,14103.027,00000000
1047.6,13961.159,00000000
1047.61,14150.341,00000000
1047.62,14008.437,00000000
1047.63,14197.667,00000000
1047.64,14150.341,00000000
1047.65,14055.726,00000000
1047.66,14008.437,00000000
1047.67,14103.027,00000000
1047.68,14103.027,00000000
1047.69,13961.159,00000000
1047.7,14008.437,00000000
1047.71,14150.341,00000000
1047.72,14245.006,00000000
1047.73,14339.720,00000000
1047.74,13913.895,00000000
1047.75,14008.437,00000000
1047.76,13961.159,00000000
1047.77,14245.006,00000000
1047.78,14103.027,00000000
1047.79,14150.341,00000000
1047.8,14292.356,00000000
1047.81,14245.006,00000000
1047.82,14197.667,00000000
1047.83,14339.720,00000000
1047.84,14292.356,00000000
1047.85,14245.006,00000000
1047.86,14150.341,00000000
1047.87,14197.667,00000000
1047.88,14197.667,00000000
1047.89,13961.159,00000000
1047.9,14008.437,00000000
1047.91,13866.643,00000000
1047.92,13866.643,00000000
1047.93,14197.667,00000000
1047.94,14055.726,00000000
1047.95,14150.341,00000000
1047.96,14245.006,00000000
1047.97,14150.341,00000000
1047.98,14245.006,00000000
1047.99,14055.726,00000000
1048,13913.895,00000000
1048.01,14055.726,00000000
1048.02,14103.027,00000000
1048.03,14197.667,00000000
1048.04,14245.006,00000000
1048.05,14292.356,00000000
1048.06,14245.006,00000000
1048.07,14150.341,00000000
1048.08,14197.667,00000000
1048.09,14245.006,00000000
1048.1,14292.356,00000000
1048.11,14245.006,00000000
1048.12,14197.667,00000000
1048.13,14055.726,00000000
1048.14,14055.726,00000000
1048.15,14245.006,00000000
1048.16,14150.341,00000000
1048.17,14055.726,00000000
1048.18,14103.027,00000000
1048.19,14150.341,00000000
1048.2,13913.895,00000000
1048.21,14008.437,00000000
1048.22,14245.006,00000000
1048.23,14197.667,00000000
1048.24,14150.341,00000000
1048.25,14103.027,00000000
1048.26,14150.341,00000000
1048.27,14103.027,00000000
1048.28,13913.895,00000000
1048.29,14008.437,00000000
1048.3,14150.341,00000000
1048.31,14150.341,00000000
1048.32,14197.667,00000000
1048.33,14292.356,00000000
1048.34,14008.437,00000000
1048.35,13913.895,00000000
1048.36,14150.341,00000000
1048.37,14245.006,00000000
1048.38,14150.341,00000000
1048.39,14055.726,00000000
1048.4,13961.159,00000000
1048.41,14103.027,00000000
1048.42,14245.006,00000000
1048.43,14103.027,00000000
1048.44,14245.006,00000000
1048.45,14197.667,00000000
1048.46,14576.719,00000000
1048.47,14245.006,00000000
1048.48,14197.667,00000000
1048.49,14103.027,00000000
1048.5,13819.402,00000000
1048.51,13961.159,00000000
1048.52,14197.667,00000000
1048.53,14197.667,00000000
1048.54,14197.667,00000000
1048.55,14150.341,00000000
1048.56,14197.667,00000000
1048.57,14008.437,00000000
1048.58,14055.726,00000000
1048.59,13866.643,00000000
1048.6,13772.175,00000000
1048.61,14008.437,00000000
1048.62,14292.356,00000000
1048.63,14197.667,00000000
1048.64,14103.027,00000000
1048.65,14197.667,00000000
1048.66,14008.437,00000000
1048.67,14008.437,00000000
1048.68,13961.159,00000000
1048.69,14055.726,00000000
1048.7,14055.726,00000000
1048.71,14008.437,00000000
1048.72,14197.667,00000000
1048.73,14197.667,00000000
1048.74,14008.437,00000000
1048.75,14008.437,00000000
1048.76,14245.006,00000000
1048.77,14197.667,00000000
1048.78,14339.720,00000000
1048.79,14103.027,00000000
1048.8,14150.341,00000000
1048.81,14197.667,00000000
